,x_data,y_data,classification,name,file_name
339,3.787846,21.931898,hand,m327,data/benchmark/db/3/m327/m327.off
340,10.021461,13.02435,hand,m326,data/benchmark/db/3/m326/m326.off
341,2.5620527,51.58688,head,m346,data/benchmark/db/3/m346/m346.off
342,-1.9616902,47.623474,head,m303,data/benchmark/db/3/m303/m303.off
343,5.003502,46.852272,head,m301,data/benchmark/db/3/m301/m301.off
344,-5.0976496,49.2674,head,m379,data/benchmark/db/3/m379/m379.off
345,-23.078424,34.781902,head,m381,data/benchmark/db/3/m381/m381.off
346,25.408789,21.343544,hand,m330,data/benchmark/db/3/m330/m330.off
347,-5.3978496,56.460102,building,m394,data/benchmark/db/3/m394/m394.off
348,2.2130752,50.185043,head,m355,data/benchmark/db/3/m355/m355.off
349,18.286467,22.706926,torso,m374,data/benchmark/db/3/m374/m374.off
350,-8.51672,53.252518,building,m396,data/benchmark/db/3/m396/m396.off
351,-5.983218,51.531616,head,m368,data/benchmark/db/3/m368/m368.off
352,-32.7144,10.997612,building,m383,data/benchmark/db/3/m383/m383.off
353,-8.654467,39.65182,head,m300,data/benchmark/db/3/m300/m300.off
354,-0.9305897,11.239006,head,m308,data/benchmark/db/3/m308/m308.off
355,4.767022,24.846731,head,m321,data/benchmark/db/3/m321/m321.off
356,-25.09378,16.284756,building,m385,data/benchmark/db/3/m385/m385.off
357,12.440152,-1.499851,hand,m336,data/benchmark/db/3/m336/m336.off
358,-10.040382,20.471916,building,m392,data/benchmark/db/3/m392/m392.off
359,-0.4900339,57.5802,head,m340,data/benchmark/db/3/m340/m340.off
360,-23.12913,39.705326,building,m386,data/benchmark/db/3/m386/m386.off
361,-10.406995,28.626253,head,m302,data/benchmark/db/3/m302/m302.off
362,3.0685058,49.20649,head,m354,data/benchmark/db/3/m354/m354.off
363,5.5803056,25.862156,head,m320,data/benchmark/db/3/m320/m320.off
364,-9.1689005,52.09894,building,m397,data/benchmark/db/3/m397/m397.off
365,1.772737,42.10975,building,m390,data/benchmark/db/3/m390/m390.off
366,-27.117678,27.534187,head,m350,data/benchmark/db/3/m350/m350.off
367,22.937937,27.606655,torso,m373,data/benchmark/db/3/m373/m373.off
368,0.1302987,55.589027,head,m351,data/benchmark/db/3/m351/m351.off
369,-0.13061127,51.541542,head,m342,data/benchmark/db/3/m342/m342.off
370,-2.0360334,20.789978,hand,m334,data/benchmark/db/3/m334/m334.off
371,-22.622559,16.701147,building,m398,data/benchmark/db/3/m398/m398.off
372,4.093588,49.624416,head,m367,data/benchmark/db/3/m367/m367.off
373,-9.2756405,26.219902,building,m387,data/benchmark/db/3/m387/m387.off
374,-25.369026,26.38531,building,m389,data/benchmark/db/3/m389/m389.off
375,-6.6714735,50.806007,head,m352,data/benchmark/db/3/m352/m352.off
376,-0.20502515,56.61552,head,m360,data/benchmark/db/3/m360/m360.off
377,16.73849,11.563583,hand,m323,data/benchmark/db/3/m323/m323.off
378,5.566096,35.886887,head,m318,data/benchmark/db/3/m318/m318.off
379,-8.311658,49.162216,hand,m332,data/benchmark/db/3/m332/m332.off
380,-7.181094,41.939663,building,m382,data/benchmark/db/3/m382/m382.off
381,-5.5043426,48.131027,head,m377,data/benchmark/db/3/m377/m377.off
382,-8.897142,53.901527,building,m395,data/benchmark/db/3/m395/m395.off
383,12.415174,-3.6660478,hand,m338,data/benchmark/db/3/m338/m338.off
384,-8.731678,23.779678,head,m304,data/benchmark/db/3/m304/m304.off
385,-11.732119,46.354874,head,m362,data/benchmark/db/3/m362/m362.off
386,-0.67401797,10.64508,head,m310,data/benchmark/db/3/m310/m310.off
387,-4.0347004,31.353325,building,m391,data/benchmark/db/3/m391/m391.off
388,3.142739,50.5628,head,m370,data/benchmark/db/3/m370/m370.off
389,-5.9652524,53.23025,head,m359,data/benchmark/db/3/m359/m359.off
390,32.786186,-32.71687,hand,m339,data/benchmark/db/3/m339/m339.off
391,4.0980425,46.277077,hand,m333,data/benchmark/db/3/m333/m333.off
392,-1.2772003,56.076077,head,m356,data/benchmark/db/3/m356/m356.off
393,-13.280818,40.602657,head,m306,data/benchmark/db/3/m306/m306.off
394,-24.490652,11.373061,head,m316,data/benchmark/db/3/m316/m316.off
395,0.049726143,9.458137,head,m311,data/benchmark/db/3/m311/m311.off
396,3.0120175,54.11172,head,m349,data/benchmark/db/3/m349/m349.off
397,8.469967,18.17039,plant,m1015,data/benchmark/db/10/m1015/m1015.off
398,-23.734652,18.283789,plant,m1073,data/benchmark/db/10/m1073/m1073.off
399,-23.28338,23.799206,plant,m1024,data/benchmark/db/10/m1024/m1024.off
400,-21.616758,12.406682,plant,m1014,data/benchmark/db/10/m1014/m1014.off
401,-14.508308,-37.4594,plant,m1089,data/benchmark/db/10/m1089/m1089.off
402,-33.50626,14.668215,plant,m1012,data/benchmark/db/10/m1012/m1012.off
403,-21.671003,9.528723,plant,m1088,data/benchmark/db/10/m1088/m1088.off
404,1.5976028,-32.47172,plant,m1075,data/benchmark/db/10/m1075/m1075.off
405,-20.71687,22.879353,plant,m1061,data/benchmark/db/10/m1061/m1061.off
406,4.8070993,-38.080097,handheld,m1099,data/benchmark/db/10/m1099/m1099.off
407,-32.1674,15.9499035,plant,m1023,data/benchmark/db/10/m1023/m1023.off
408,-22.61126,12.93396,plant,m1043,data/benchmark/db/10/m1043/m1043.off
409,-30.373423,15.860884,plant,m1020,data/benchmark/db/10/m1020/m1020.off
410,-22.353188,22.920012,plant,m1000,data/benchmark/db/10/m1000/m1000.off
411,-16.698957,38.137447,plant,m1035,data/benchmark/db/10/m1035/m1035.off
412,-14.091011,-37.59858,plant,m1094,data/benchmark/db/10/m1094/m1094.off
413,-8.687608,-17.829214,plant,m1059,data/benchmark/db/10/m1059/m1059.off
414,-21.593586,12.924884,plant,m1056,data/benchmark/db/10/m1056/m1056.off
415,-20.511688,7.7647023,plant,m1040,data/benchmark/db/10/m1040/m1040.off
416,-22.822077,10.885416,plant,m1080,data/benchmark/db/10/m1080/m1080.off
417,-33.15565,15.055713,plant,m1006,data/benchmark/db/10/m1006/m1006.off
418,-21.46314,22.304832,plant,m1057,data/benchmark/db/10/m1057/m1057.off
419,-24.485924,19.647217,plant,m1054,data/benchmark/db/10/m1054/m1054.off
420,8.273479,-15.398216,plant,m1055,data/benchmark/db/10/m1055/m1055.off
421,-22.958166,2.5641766,plant,m1060,data/benchmark/db/10/m1060/m1060.off
422,-7.7554636,-35.075974,plant,m1017,data/benchmark/db/10/m1017/m1017.off
423,-27.69279,8.550665,plant,m1001,data/benchmark/db/10/m1001/m1001.off
424,-8.747957,-17.580133,plant,m1067,data/benchmark/db/10/m1067/m1067.off
425,-18.118345,13.9372635,plant,m1058,data/benchmark/db/10/m1058/m1058.off
426,-9.127157,-21.266685,plant,m1076,data/benchmark/db/10/m1076/m1076.off
427,0.08594171,-8.752022,plant,m1036,data/benchmark/db/10/m1036/m1036.off
428,-20.897293,7.19819,plant,m1074,data/benchmark/db/10/m1074/m1074.off
429,-31.935423,14.251448,plant,m1002,data/benchmark/db/10/m1002/m1002.off
430,-31.155226,13.720149,plant,m1026,data/benchmark/db/10/m1026/m1026.off
431,5.1092205,-28.9349,plant,m1078,data/benchmark/db/10/m1078/m1078.off
432,-1.8408335,-20.058111,plant,m1038,data/benchmark/db/10/m1038/m1038.off
433,-34.896343,13.8609295,plant,m1041,data/benchmark/db/10/m1041/m1041.off
434,-17.138678,-38.340458,plant,m1090,data/benchmark/db/10/m1090/m1090.off
435,-26.43125,11.7793865,plant,m1031,data/benchmark/db/10/m1031/m1031.off
436,4.2363105,-28.805336,plant,m1070,data/benchmark/db/10/m1070/m1070.off
437,-18.768393,7.6861267,plant,m1049,data/benchmark/db/10/m1049/m1049.off
438,-32.029266,12.88599,plant,m1021,data/benchmark/db/10/m1021/m1021.off
439,-31.901428,12.511797,plant,m1011,data/benchmark/db/10/m1011/m1011.off
440,-17.890165,21.488731,plant,m1053,data/benchmark/db/10/m1053/m1053.off
441,-10.425024,-15.820782,plant,m1016,data/benchmark/db/10/m1016/m1016.off
442,-14.928418,-37.574142,plant,m1093,data/benchmark/db/10/m1093/m1093.off
443,-12.494441,-36.954338,plant,m1065,data/benchmark/db/10/m1065/m1065.off
444,-20.954483,13.226388,plant,m1007,data/benchmark/db/10/m1007/m1007.off
445,-20.834316,8.059262,plant,m1045,data/benchmark/db/10/m1045/m1045.off
446,-31.696215,15.221389,plant,m1013,data/benchmark/db/10/m1013/m1013.off
447,-23.12018,24.327753,plant,m1048,data/benchmark/db/10/m1048/m1048.off
448,-31.838472,8.53161,plant,m1081,data/benchmark/db/10/m1081/m1081.off
449,-19.908512,10.2351265,plant,m1050,data/benchmark/db/10/m1050/m1050.off
450,-30.449026,19.20524,plant,m1092,data/benchmark/db/10/m1092/m1092.off
451,9.530724,-14.549992,plant,m1084,data/benchmark/db/10/m1084/m1084.off
452,19.140995,-8.07726,plant,m1082,data/benchmark/db/10/m1082/m1082.off
453,-29.584858,30.434652,plant,m1095,data/benchmark/db/10/m1095/m1095.off
454,-20.022694,7.7420435,plant,m1064,data/benchmark/db/10/m1064/m1064.off
455,14.624731,-9.31626,plant,m1039,data/benchmark/db/10/m1039/m1039.off
456,-9.972499,45.31105,plant,m1028,data/benchmark/db/10/m1028/m1028.off
457,-26.09726,18.055775,plant,m1010,data/benchmark/db/10/m1010/m1010.off
458,-19.524654,-41.880203,plant,m1009,data/benchmark/db/10/m1009/m1009.off
459,3.703384,-33.990475,plant,m1034,data/benchmark/db/10/m1034/m1034.off
460,-31.409462,16.208649,plant,m1004,data/benchmark/db/10/m1004/m1004.off
461,4.2855463,-14.472067,plant,m1029,data/benchmark/db/10/m1029/m1029.off
462,17.43168,-9.6581955,plant,m1005,data/benchmark/db/10/m1005/m1005.off
463,-7.76228,-17.938501,plant,m1072,data/benchmark/db/10/m1072/m1072.off
464,-22.474497,24.640787,plant,m1052,data/benchmark/db/10/m1052/m1052.off
465,-20.54019,9.464227,plant,m1047,data/benchmark/db/10/m1047/m1047.off
466,-24.742636,20.084526,plant,m1042,data/benchmark/db/10/m1042/m1042.off
467,-27.160357,-5.063092,plant,m1062,data/benchmark/db/10/m1062/m1062.off
468,-18.347939,13.178794,plant,m1071,data/benchmark/db/10/m1071/m1071.off
469,-30.402794,15.373858,plant,m1037,data/benchmark/db/10/m1037/m1037.off
470,-22.421103,1.4443909,plant,m1063,data/benchmark/db/10/m1063/m1063.off
471,-29.708944,16.597132,plant,m1003,data/benchmark/db/10/m1003/m1003.off
472,-28.066017,15.677784,plant,m1019,data/benchmark/db/10/m1019/m1019.off
473,-29.0758,16.677536,plant,m1018,data/benchmark/db/10/m1018/m1018.off
474,-31.203257,17.31406,plant,m1098,data/benchmark/db/10/m1098/m1098.off
475,10.419797,15.133997,plant,m1033,data/benchmark/db/10/m1033/m1033.off
476,-26.712866,18.600796,plant,m1030,data/benchmark/db/10/m1030/m1030.off
477,-7.43044,-15.01373,plant,m1096,data/benchmark/db/10/m1096/m1096.off
478,19.680614,-20.775833,plant,m1086,data/benchmark/db/10/m1086/m1086.off
479,-20.747435,8.22142,plant,m1044,data/benchmark/db/10/m1044/m1044.off
480,-25.710926,17.722794,plant,m1025,data/benchmark/db/10/m1025/m1025.off
481,-28.007687,16.867306,plant,m1022,data/benchmark/db/10/m1022/m1022.off
482,-28.328966,16.471062,plant,m1027,data/benchmark/db/10/m1027/m1027.off
483,-21.09009,11.658106,plant,m1051,data/benchmark/db/10/m1051/m1051.off
484,18.456846,-22.024097,plant,m1079,data/benchmark/db/10/m1079/m1079.off
485,-17.878504,21.495905,plant,m1046,data/benchmark/db/10/m1046/m1046.off
486,-5.8770623,40.98391,plant,m1032,data/benchmark/db/10/m1032/m1032.off
487,-22.29632,21.448273,plant,m1068,data/benchmark/db/10/m1068/m1068.off
488,4.089139,-14.749126,plant,m1091,data/benchmark/db/10/m1091/m1091.off
489,-31.837244,8.544674,plant,m1087,data/benchmark/db/10/m1087/m1087.off
490,-19.314533,17.48991,plant,m1077,data/benchmark/db/10/m1077/m1077.off
491,-11.725539,-38.34485,plant,m1066,data/benchmark/db/10/m1066/m1066.off
492,-23.40569,24.240294,plant,m1069,data/benchmark/db/10/m1069/m1069.off
493,-31.180414,15.216336,plant,m1008,data/benchmark/db/10/m1008/m1008.off
494,21.717268,-3.301692,car,m1412,data/benchmark/db/14/m1412/m1412.off
495,-10.708626,-27.5312,winged_vehicle,m1400,data/benchmark/db/14/m1400/m1400.off
496,-18.025534,11.084419,sea_vessel,m1459,data/benchmark/db/14/m1459/m1459.off
497,-4.742175,-25.128624,sea_vessel,m1451,data/benchmark/db/14/m1451/m1451.off
498,22.446487,-40.438793,sea_vessel,m1430,data/benchmark/db/14/m1430/m1430.off
499,-3.5532458,-15.25809,cycle,m1475,data/benchmark/db/14/m1475/m1475.off
500,-21.698769,-30.82404,winged_vehicle,m1410,data/benchmark/db/14/m1410/m1410.off
501,32.84474,-16.508862,sea_vessel,m1445,data/benchmark/db/14/m1445/m1445.off
502,26.9772,-34.723217,sea_vessel,m1465,data/benchmark/db/14/m1465/m1465.off
503,24.811264,-25.744,sea_vessel,m1438,data/benchmark/db/14/m1438/m1438.off
504,19.110664,-14.770518,sea_vessel,m1441,data/benchmark/db/14/m1441/m1441.off
505,16.034353,3.7158856,cycle,m1483,data/benchmark/db/14/m1483/m1483.off
506,-33.842007,10.760394,winged_vehicle,m1401,data/benchmark/db/14/m1401/m1401.off
507,-10.085457,-6.8222423,sea_vessel,m1450,data/benchmark/db/14/m1450/m1450.off
508,21.664932,-2.7151842,car,m1411,data/benchmark/db/14/m1411/m1411.off
509,-10.627744,-6.961554,winged_vehicle,m1408,data/benchmark/db/14/m1408/m1408.off
510,26.166174,-33.797787,sea_vessel,m1467,data/benchmark/db/14/m1467/m1467.off
511,5.7205086,14.07972,car,m1418,data/benchmark/db/14/m1418/m1418.off
512,3.0009863,-26.105875,cycle,m1482,data/benchmark/db/14/m1482/m1482.off
513,30.90918,-22.070839,sea_vessel,m1439,data/benchmark/db/14/m1439/m1439.off
514,-2.6762605,39.659084,winged_vehicle,m1403,data/benchmark/db/14/m1403/m1403.off
515,-12.081109,9.389026,car,m1492,data/benchmark/db/14/m1492/m1492.off
516,20.868753,-38.17822,sea_vessel,m1433,data/benchmark/db/14/m1433/m1433.off
517,-6.135489,-3.1557024,sea_vessel,m1455,data/benchmark/db/14/m1455/m1455.off
518,-11.267839,49.372284,winged_vehicle,m1405,data/benchmark/db/14/m1405/m1405.off
519,19.631592,26.583185,car,m1485,data/benchmark/db/14/m1485/m1485.off
520,-6.2163568,-5.9126425,sea_vessel,m1449,data/benchmark/db/14/m1449/m1449.off
521,-18.175531,-36.717346,winged_vehicle,m1407,data/benchmark/db/14/m1407/m1407.off
522,6.1501927,13.761467,car,m1424,data/benchmark/db/14/m1424/m1424.off
523,13.644958,23.382349,car,m1416,data/benchmark/db/14/m1416/m1416.off
524,-20.736809,0.8913684,sea_vessel,m1461,data/benchmark/db/14/m1461/m1461.off
525,17.569159,-17.006212,sea_vessel,m1444,data/benchmark/db/14/m1444/m1444.off
526,9.279964,17.206028,car,m1420,data/benchmark/db/14/m1420/m1420.off
527,22.023405,-38.147114,sea_vessel,m1428,data/benchmark/db/14/m1428/m1428.off
528,-21.58638,19.227535,sea_vessel,m1454,data/benchmark/db/14/m1454/m1454.off
529,12.359553,29.258474,car,m1493,data/benchmark/db/14/m1493/m1493.off
530,5.6715364,17.55481,car,m1414,data/benchmark/db/14/m1414/m1414.off
531,25.558382,24.001757,car,m1495,data/benchmark/db/14/m1495/m1495.off
532,23.606548,19.717451,car,m1496,data/benchmark/db/14/m1496/m1496.off
533,0.18152107,-8.039885,cycle,m1484,data/benchmark/db/14/m1484/m1484.off
534,6.0731354,28.763712,car,m1488,data/benchmark/db/14/m1488/m1488.off
535,-4.9531612,-15.151347,cycle,m1473,data/benchmark/db/14/m1473/m1473.off
536,-5.1640625,-16.019686,cycle,m1477,data/benchmark/db/14/m1477/m1477.off
537,8.947795,35.734898,car,m1489,data/benchmark/db/14/m1489/m1489.off
538,12.247879,11.201726,car,m1419,data/benchmark/db/14/m1419/m1419.off
539,-3.9410691,-15.10627,cycle,m1478,data/benchmark/db/14/m1478/m1478.off
540,21.05091,-38.332752,sea_vessel,m1431,data/benchmark/db/14/m1431/m1431.off
541,31.691126,14.243079,sea_vessel,m1447,data/benchmark/db/14/m1447/m1447.off
542,-11.006173,49.385582,winged_vehicle,m1402,data/benchmark/db/14/m1402/m1402.off
543,19.704294,-6.57125,car,m1423,data/benchmark/db/14/m1423/m1423.off
544,33.456898,-32.285713,sea_vessel,m1470,data/benchmark/db/14/m1470/m1470.off
545,23.588049,-39.81494,sea_vessel,m1437,data/benchmark/db/14/m1437/m1437.off
546,0.7241212,-8.383462,cycle,m1481,data/benchmark/db/14/m1481/m1481.off
547,7.7862234,11.932328,car,m1499,data/benchmark/db/14/m1499/m1499.off
548,12.715149,16.99559,sea_vessel,m1471,data/benchmark/db/14/m1471/m1471.off
549,-4.495802,-16.291224,cycle,m1476,data/benchmark/db/14/m1476/m1476.off
550,33.484074,-32.12678,sea_vessel,m1463,data/benchmark/db/14/m1463/m1463.off
551,20.2108,-6.992549,car,m1425,data/benchmark/db/14/m1425/m1425.off
552,34.401752,-20.613504,sea_vessel,m1466,data/benchmark/db/14/m1466/m1466.off
553,5.86153,35.984283,car,m1417,data/benchmark/db/14/m1417/m1417.off
554,-4.5338044,-15.377548,cycle,m1474,data/benchmark/db/14/m1474/m1474.off
555,11.853031,14.753342,car,m1494,data/benchmark/db/14/m1494/m1494.off
556,21.428734,-11.415824,sea_vessel,m1435,data/benchmark/db/14/m1435/m1435.off
557,26.465391,-34.034218,sea_vessel,m1469,data/benchmark/db/14/m1469/m1469.off
558,17.52596,12.519947,car,m1415,data/benchmark/db/14/m1415/m1415.off
559,9.489116,35.596413,car,m1487,data/benchmark/db/14/m1487/m1487.off
560,-0.24416797,-33.42142,sea_vessel,m1452,data/benchmark/db/14/m1452/m1452.off
561,-1.7041264,-4.17687,cycle,m1480,data/benchmark/db/14/m1480/m1480.off
562,25.132488,11.024251,car,m1497,data/benchmark/db/14/m1497/m1497.off
563,8.618419,13.314745,sea_vessel,m1457,data/benchmark/db/14/m1457/m1457.off
564,22.746351,-35.340588,sea_vessel,m1443,data/benchmark/db/14/m1443/m1443.off
565,24.050344,25.69027,car,m1486,data/benchmark/db/14/m1486/m1486.off
566,12.699646,28.78843,car,m1490,data/benchmark/db/14/m1490/m1490.off
567,22.349953,26.84183,car,m1413,data/benchmark/db/14/m1413/m1413.off
568,16.672867,-0.9329868,sea_vessel,m1434,data/benchmark/db/14/m1434/m1434.off
569,7.2047563,34.94753,car,m1421,data/benchmark/db/14/m1421/m1421.off
570,16.930506,8.295896,car,m1498,data/benchmark/db/14/m1498/m1498.off
571,29.168558,-36.624065,sea_vessel,m1446,data/benchmark/db/14/m1446/m1446.off
572,-26.19348,-29.778591,winged_vehicle,m1404,data/benchmark/db/14/m1404/m1404.off
573,19.580595,-7.83547,car,m1422,data/benchmark/db/14/m1422/m1422.off
574,22.529419,-38.962692,sea_vessel,m1432,data/benchmark/db/14/m1432/m1432.off
575,-11.036282,20.853601,sea_vessel,m1458,data/benchmark/db/14/m1458/m1458.off
576,-5.4779387,-16.620314,cycle,m1472,data/benchmark/db/14/m1472/m1472.off
577,4.9323163,14.556911,sea_vessel,m1453,data/benchmark/db/14/m1453/m1453.off
578,28.355167,-21.755367,sea_vessel,m1440,data/benchmark/db/14/m1440/m1440.off
579,25.204224,-32.660667,sea_vessel,m1464,data/benchmark/db/14/m1464/m1464.off
580,23.318415,-34.94186,sea_vessel,m1427,data/benchmark/db/14/m1427/m1427.off
581,30.56774,-21.733032,sea_vessel,m1436,data/benchmark/db/14/m1436/m1436.off
582,-28.2274,-28.237652,winged_vehicle,m1409,data/benchmark/db/14/m1409/m1409.off
583,-20.762072,0.7213096,sea_vessel,m1460,data/benchmark/db/14/m1460/m1460.off
584,9.825223,26.666191,car,m1491,data/benchmark/db/14/m1491/m1491.off
585,-0.09213428,-34.89755,sea_vessel,m1448,data/benchmark/db/14/m1448/m1448.off
586,12.393452,18.44401,car,m1426,data/benchmark/db/14/m1426/m1426.off
587,22.709442,-39.760212,sea_vessel,m1429,data/benchmark/db/14/m1429/m1429.off
588,24.48088,-33.655758,sea_vessel,m1468,data/benchmark/db/14/m1468/m1468.off
589,-8.477183,-30.324112,cycle,m1479,data/benchmark/db/14/m1479/m1479.off
590,-20.683928,0.5447552,sea_vessel,m1462,data/benchmark/db/14/m1462/m1462.off
591,31.03924,15.122701,sea_vessel,m1442,data/benchmark/db/14/m1442/m1442.off
592,-8.903136,-3.2777987,sea_vessel,m1456,data/benchmark/db/14/m1456/m1456.off
593,-17.161316,16.717482,seat,m805,data/benchmark/db/8/m805/m805.off
594,-11.894802,12.151094,seat,m826,data/benchmark/db/8/m826/m826.off
595,-9.848514,13.080769,seat,m807,data/benchmark/db/8/m807/m807.off
596,-4.976362,38.208767,shelves,m862,data/benchmark/db/8/m862/m862.off
597,-7.376418,44.569553,table,m896,data/benchmark/db/8/m896/m896.off
598,20.327932,34.32227,table,m898,data/benchmark/db/8/m898/m898.off
599,-7.137332,21.301203,shelves,m854,data/benchmark/db/8/m854/m854.off
600,-3.1063213,-12.209706,table,m895,data/benchmark/db/8/m895/m895.off
601,-11.595146,12.147969,seat,m828,data/benchmark/db/8/m828/m828.off
602,-12.20647,13.865377,seat,m802,data/benchmark/db/8/m802/m802.off
603,26.147713,15.463503,seat,m830,data/benchmark/db/8/m830/m830.off
604,-1.2876506,23.036364,seat,m841,data/benchmark/db/8/m841/m841.off
605,-17.47022,11.816688,seat,m822,data/benchmark/db/8/m822/m822.off
606,-3.14316,-13.407647,table,m880,data/benchmark/db/8/m880/m880.off
607,9.543392,6.2700624,shelves,m867,data/benchmark/db/8/m867/m867.off
608,-14.039604,15.599138,seat,m820,data/benchmark/db/8/m820/m820.off
609,-15.399836,18.975595,seat,m804,data/benchmark/db/8/m804/m804.off
610,-18.749296,46.07992,table,m893,data/benchmark/db/8/m893/m893.off
611,-14.087612,5.625277,table,m882,data/benchmark/db/8/m882/m882.off
612,-4.960042,25.790092,shelves,m856,data/benchmark/db/8/m856/m856.off
613,-5.4034514,23.60739,shelves,m850,data/benchmark/db/8/m850/m850.off
614,-10.471028,42.852974,seat,m840,data/benchmark/db/8/m840/m840.off
615,2.3050706,15.37388,table,m892,data/benchmark/db/8/m892/m892.off
616,-2.3650105,8.110383,shelves,m859,data/benchmark/db/8/m859/m859.off
617,-8.254385,22.731258,table,m887,data/benchmark/db/8/m887/m887.off
618,-11.37353,15.141985,seat,m819,data/benchmark/db/8/m819/m819.off
619,-10.224088,25.403057,shelves,m855,data/benchmark/db/8/m855/m855.off
620,-2.3618379,24.405277,shelves,m848,data/benchmark/db/8/m848/m848.off
621,-12.379132,16.241842,seat,m817,data/benchmark/db/8/m817/m817.off
622,-10.822871,13.55768,seat,m801,data/benchmark/db/8/m801/m801.off
623,35.914215,-16.564621,seat,m809,data/benchmark/db/8/m809/m809.off
624,15.853307,0.7987855,seat,m829,data/benchmark/db/8/m829/m829.off
625,-11.348486,12.819204,seat,m821,data/benchmark/db/8/m821/m821.off
626,11.647493,26.546915,seat,m837,data/benchmark/db/8/m837/m837.off
627,-4.427818,21.89909,shelves,m851,data/benchmark/db/8/m851/m851.off
628,18.156712,19.303278,table,m897,data/benchmark/db/8/m897/m897.off
629,-6.0307765,20.512707,shelves,m861,data/benchmark/db/8/m861/m861.off
630,-13.684786,16.787392,seat,m812,data/benchmark/db/8/m812/m812.off
631,3.634192,8.24117,seat,m834,data/benchmark/db/8/m834/m834.off
632,3.1443758,30.883457,table,m891,data/benchmark/db/8/m891/m891.off
633,16.668503,9.889049,seat,m842,data/benchmark/db/8/m842/m842.off
634,15.106644,33.870617,table,m879,data/benchmark/db/8/m879/m879.off
635,3.9536016,30.8229,table,m872,data/benchmark/db/8/m872/m872.off
636,-13.367737,16.363413,seat,m811,data/benchmark/db/8/m811/m811.off
637,12.319138,13.319043,shelves,m846,data/benchmark/db/8/m846/m846.off
638,-13.936172,14.566399,seat,m808,data/benchmark/db/8/m808/m808.off
639,-10.149599,13.969161,seat,m810,data/benchmark/db/8/m810/m810.off
640,-15.17751,16.03302,seat,m800,data/benchmark/db/8/m800/m800.off
641,-3.7122595,23.015543,shelves,m845,data/benchmark/db/8/m845/m845.off
642,-7.4041452,26.200258,shelves,m866,data/benchmark/db/8/m866/m866.off
643,4.546786,-34.15834,table,m875,data/benchmark/db/8/m875/m875.off
644,4.900198,8.572612,seat,m843,data/benchmark/db/8/m843/m843.off
645,-3.5586202,22.252123,shelves,m847,data/benchmark/db/8/m847/m847.off
646,-3.5245826,22.50961,shelves,m853,data/benchmark/db/8/m853/m853.off
647,-3.2698379,-11.9751,table,m870,data/benchmark/db/8/m870/m870.off
648,-22.492105,37.889015,seat,m823,data/benchmark/db/8/m823/m823.off
649,-11.554045,14.169114,seat,m824,data/benchmark/db/8/m824/m824.off
650,10.433377,16.868158,shelves,m869,data/benchmark/db/8/m869/m869.off
651,14.53645,1.2449685,seat,m806,data/benchmark/db/8/m806/m806.off
652,-2.914284,34.613445,table,m890,data/benchmark/db/8/m890/m890.off
653,-5.9045134,23.539679,shelves,m844,data/benchmark/db/8/m844/m844.off
654,-13.809512,12.825104,seat,m818,data/benchmark/db/8/m818/m818.off
655,-4.2271805,21.882994,shelves,m852,data/benchmark/db/8/m852/m852.off
656,-4.196338,24.738447,shelves,m860,data/benchmark/db/8/m860/m860.off
657,-9.3338375,16.97063,table,m871,data/benchmark/db/8/m871/m871.off
658,-17.679739,14.387329,seat,m803,data/benchmark/db/8/m803/m803.off
659,-3.707956,24.818684,shelves,m865,data/benchmark/db/8/m865/m865.off
660,13.138082,13.504096,table,m874,data/benchmark/db/8/m874/m874.off
661,-2.3963106,23.28817,shelves,m857,data/benchmark/db/8/m857/m857.off
662,16.147432,14.510322,shelves,m868,data/benchmark/db/8/m868/m868.off
663,-13.961499,17.465654,seat,m815,data/benchmark/db/8/m815/m815.off
664,-8.672172,28.795658,table,m886,data/benchmark/db/8/m886/m886.off
665,-8.916972,12.275145,seat,m827,data/benchmark/db/8/m827/m827.off
666,1.1844797,6.704408,table,m881,data/benchmark/db/8/m881/m881.off
667,-13.239328,16.090618,seat,m814,data/benchmark/db/8/m814/m814.off
668,5.584299,7.87421,seat,m835,data/benchmark/db/8/m835/m835.off
669,11.094508,27.819874,seat,m836,data/benchmark/db/8/m836/m836.off
670,9.633947,3.175334,shelves,m858,data/benchmark/db/8/m858/m858.off
671,-15.443535,29.263569,table,m877,data/benchmark/db/8/m877/m877.off
672,17.43675,16.601234,shelves,m864,data/benchmark/db/8/m864/m864.off
673,-1.5315418,35.71052,seat,m839,data/benchmark/db/8/m839/m839.off
674,0.81523186,15.516673,seat,m813,data/benchmark/db/8/m813/m813.off
675,-17.919693,31.262745,table,m876,data/benchmark/db/8/m876/m876.off
676,0.8469575,15.49227,seat,m816,data/benchmark/db/8/m816/m816.off
677,-3.1036024,15.177979,table,m888,data/benchmark/db/8/m888/m888.off
678,-2.6291554,34.68315,table,m889,data/benchmark/db/8/m889/m889.off
679,0.5660188,35.386246,table,m884,data/benchmark/db/8/m884/m884.off
680,7.6267366,4.4981084,shelves,m849,data/benchmark/db/8/m849/m849.off
681,5.5304675,7.474861,seat,m831,data/benchmark/db/8/m831/m831.off
682,-11.421328,15.0378475,seat,m825,data/benchmark/db/8/m825/m825.off
683,15.057546,35.987743,table,m873,data/benchmark/db/8/m873/m873.off
684,14.04684,33.485504,table,m885,data/benchmark/db/8/m885/m885.off
